video_time,dataset_src,key,url,span,video_id
10.0,vggsound,-w1C_Fgk3Bk_35,https://www.youtube.com/watch?v=-w1C_Fgk3Bk,"[""00:00:35.000"", ""00:00:45.000""]",-w1C_Fgk3Bk
10.0,vggsound,-w1s7Hf-IP0_150,https://www.youtube.com/watch?v=-w1s7Hf-IP0,"[""00:02:30.000"", ""00:02:40.000""]",-w1s7Hf-IP0
10.0,vggsound,-w34DFnyChA_5,https://www.youtube.com/watch?v=-w34DFnyChA,"[""00:00:05.000"", ""00:00:15.000""]",-w34DFnyChA
10.0,vggsound,-w34DFnyChA_38,https://www.youtube.com/watch?v=-w34DFnyChA,"[""00:00:38.000"", ""00:00:48.000""]",-w34DFnyChA
10.0,vggsound,-w4RNjgXPsk_9,https://www.youtube.com/watch?v=-w4RNjgXPsk,"[""00:00:09.000"", ""00:00:19.000""]",-w4RNjgXPsk
10.0,vggsound,-w6CrjqhlfU_30,https://www.youtube.com/watch?v=-w6CrjqhlfU,"[""00:00:30.000"", ""00:00:40.000""]",-w6CrjqhlfU
10.0,vggsound,-w6sZ-nutlA_34,https://www.youtube.com/watch?v=-w6sZ-nutlA,"[""00:00:34.000"", ""00:00:44.000""]",-w6sZ-nutlA
10.0,vggsound,-w744B_z5d8_30,https://www.youtube.com/watch?v=-w744B_z5d8,"[""00:00:30.000"", ""00:00:40.000""]",-w744B_z5d8
10.0,vggsound,-w7WfMgSBD4_47,https://www.youtube.com/watch?v=-w7WfMgSBD4,"[""00:00:47.000"", ""00:00:57.000""]",-w7WfMgSBD4
10.0,vggsound,-w8maIWtnUk_30,https://www.youtube.com/watch?v=-w8maIWtnUk,"[""00:00:30.000"", ""00:00:40.000""]",-w8maIWtnUk
10.0,vggsound,-w9OfpoUyiI_230,https://www.youtube.com/watch?v=-w9OfpoUyiI,"[""00:03:50.000"", ""00:04:00.000""]",-w9OfpoUyiI
10.0,vggsound,-wA1T-d7yMQ_30,https://www.youtube.com/watch?v=-wA1T-d7yMQ,"[""00:00:30.000"", ""00:00:40.000""]",-wA1T-d7yMQ
10.0,vggsound,-wAAeKoi594_0,https://www.youtube.com/watch?v=-wAAeKoi594,"[""00:00:00.000"", ""00:00:10.000""]",-wAAeKoi594
10.0,vggsound,-wAAeKoi594_8,https://www.youtube.com/watch?v=-wAAeKoi594,"[""00:00:08.000"", ""00:00:18.000""]",-wAAeKoi594
10.0,vggsound,-wBnkGTEAGw_10,https://www.youtube.com/watch?v=-wBnkGTEAGw,"[""00:00:10.000"", ""00:00:20.000""]",-wBnkGTEAGw
10.0,vggsound,-wByOmZTc0w_30,https://www.youtube.com/watch?v=-wByOmZTc0w,"[""00:00:30.000"", ""00:00:40.000""]",-wByOmZTc0w
10.0,vggsound,-wFlPqGSrCU_89,https://www.youtube.com/watch?v=-wFlPqGSrCU,"[""00:01:29.000"", ""00:01:39.000""]",-wFlPqGSrCU
10.0,vggsound,-wFlPqGSrCU_308,https://www.youtube.com/watch?v=-wFlPqGSrCU,"[""00:05:08.000"", ""00:05:18.000""]",-wFlPqGSrCU
10.0,vggsound,-wGAzd51XRE_30,https://www.youtube.com/watch?v=-wGAzd51XRE,"[""00:00:30.000"", ""00:00:40.000""]",-wGAzd51XRE
10.0,vggsound,-wGBAwEYnoo_268,https://www.youtube.com/watch?v=-wGBAwEYnoo,"[""00:04:28.000"", ""00:04:38.000""]",-wGBAwEYnoo
10.0,vggsound,-wHU0MVeKSQ_13,https://www.youtube.com/watch?v=-wHU0MVeKSQ,"[""00:00:13.000"", ""00:00:23.000""]",-wHU0MVeKSQ
10.0,vggsound,-wHYt6692rw_414,https://www.youtube.com/watch?v=-wHYt6692rw,"[""00:06:54.000"", ""00:07:04.000""]",-wHYt6692rw
10.0,vggsound,-wHcfeQYUY4_30,https://www.youtube.com/watch?v=-wHcfeQYUY4,"[""00:00:30.000"", ""00:00:40.000""]",-wHcfeQYUY4
10.0,vggsound,-wI6olbmhRA_340,https://www.youtube.com/watch?v=-wI6olbmhRA,"[""00:05:40.000"", ""00:05:50.000""]",-wI6olbmhRA
10.0,vggsound,-wIb1d00Fmc_80,https://www.youtube.com/watch?v=-wIb1d00Fmc,"[""00:01:20.000"", ""00:01:30.000""]",-wIb1d00Fmc
10.0,vggsound,-wJ_UfBsiR0_280,https://www.youtube.com/watch?v=-wJ_UfBsiR0,"[""00:04:40.000"", ""00:04:50.000""]",-wJ_UfBsiR0
10.0,vggsound,-wLl2ZEen2Q_110,https://www.youtube.com/watch?v=-wLl2ZEen2Q,"[""00:01:50.000"", ""00:02:00.000""]",-wLl2ZEen2Q
10.0,vggsound,-wP6ycrwb9U_26,https://www.youtube.com/watch?v=-wP6ycrwb9U,"[""00:00:26.000"", ""00:00:36.000""]",-wP6ycrwb9U
10.0,vggsound,-wQ8El8J_dE_30,https://www.youtube.com/watch?v=-wQ8El8J_dE,"[""00:00:30.000"", ""00:00:40.000""]",-wQ8El8J_dE
10.0,vggsound,-wR66VdEje4_230,https://www.youtube.com/watch?v=-wR66VdEje4,"[""00:03:50.000"", ""00:04:00.000""]",-wR66VdEje4
10.0,vggsound,-wSrWM5tDdc_7,https://www.youtube.com/watch?v=-wSrWM5tDdc,"[""00:00:07.000"", ""00:00:17.000""]",-wSrWM5tDdc
10.0,vggsound,-wSrWM5tDdc_20,https://www.youtube.com/watch?v=-wSrWM5tDdc,"[""00:00:20.000"", ""00:00:30.000""]",-wSrWM5tDdc
10.0,vggsound,-wTZRGnKHs0_9,https://www.youtube.com/watch?v=-wTZRGnKHs0,"[""00:00:09.000"", ""00:00:19.000""]",-wTZRGnKHs0
10.0,vggsound,-wUqxZlPFC0_530,https://www.youtube.com/watch?v=-wUqxZlPFC0,"[""00:08:50.000"", ""00:09:00.000""]",-wUqxZlPFC0
10.0,vggsound,-wUzYx4Z6NU_156,https://www.youtube.com/watch?v=-wUzYx4Z6NU,"[""00:02:36.000"", ""00:02:46.000""]",-wUzYx4Z6NU
10.0,vggsound,-wVKuD8AMJI_782,https://www.youtube.com/watch?v=-wVKuD8AMJI,"[""00:13:02.000"", ""00:13:12.000""]",-wVKuD8AMJI
10.0,vggsound,-wVn0u1T9SY_4,https://www.youtube.com/watch?v=-wVn0u1T9SY,"[""00:00:04.000"", ""00:00:14.000""]",-wVn0u1T9SY
10.0,vggsound,-wZMBUOScqM_30,https://www.youtube.com/watch?v=-wZMBUOScqM,"[""00:00:30.000"", ""00:00:40.000""]",-wZMBUOScqM
10.0,vggsound,-wZY0Uvmu1M_30,https://www.youtube.com/watch?v=-wZY0Uvmu1M,"[""00:00:30.000"", ""00:00:40.000""]",-wZY0Uvmu1M
10.0,vggsound,-waN8LN32ZQ_110,https://www.youtube.com/watch?v=-waN8LN32ZQ,"[""00:01:50.000"", ""00:02:00.000""]",-waN8LN32ZQ
10.0,vggsound,-waQDlsZQXc_80,https://www.youtube.com/watch?v=-waQDlsZQXc,"[""00:01:20.000"", ""00:01:30.000""]",-waQDlsZQXc
10.0,vggsound,-wamKpg9hgE_10,https://www.youtube.com/watch?v=-wamKpg9hgE,"[""00:00:10.000"", ""00:00:20.000""]",-wamKpg9hgE
10.0,vggsound,-wcwrkUJwhM_30,https://www.youtube.com/watch?v=-wcwrkUJwhM,"[""00:00:30.000"", ""00:00:40.000""]",-wcwrkUJwhM
10.0,vggsound,-wdFcFYev7A_490,https://www.youtube.com/watch?v=-wdFcFYev7A,"[""00:08:10.000"", ""00:08:20.000""]",-wdFcFYev7A
10.0,vggsound,-wdiZNJ9uDI_30,https://www.youtube.com/watch?v=-wdiZNJ9uDI,"[""00:00:30.000"", ""00:00:40.000""]",-wdiZNJ9uDI
10.0,vggsound,-wfnaQQEPqs_30,https://www.youtube.com/watch?v=-wfnaQQEPqs,"[""00:00:30.000"", ""00:00:40.000""]",-wfnaQQEPqs
10.0,vggsound,-wh7Q83kzTw_20,https://www.youtube.com/watch?v=-wh7Q83kzTw,"[""00:00:20.000"", ""00:00:30.000""]",-wh7Q83kzTw
10.0,vggsound,-whMt_RFYCg_30,https://www.youtube.com/watch?v=-whMt_RFYCg,"[""00:00:30.000"", ""00:00:40.000""]",-whMt_RFYCg
10.0,vggsound,-wi8kPVJLcw_205,https://www.youtube.com/watch?v=-wi8kPVJLcw,"[""00:03:25.000"", ""00:03:35.000""]",-wi8kPVJLcw
10.0,vggsound,-wmaDx3C9b4_22,https://www.youtube.com/watch?v=-wmaDx3C9b4,"[""00:00:22.000"", ""00:00:32.000""]",-wmaDx3C9b4
10.0,vggsound,-wnDAPcoPsk_30,https://www.youtube.com/watch?v=-wnDAPcoPsk,"[""00:00:30.000"", ""00:00:40.000""]",-wnDAPcoPsk
10.0,vggsound,-wpNzpnqZoU_241,https://www.youtube.com/watch?v=-wpNzpnqZoU,"[""00:04:01.000"", ""00:04:11.000""]",-wpNzpnqZoU
10.0,vggsound,-wqSkOx1vWc_14,https://www.youtube.com/watch?v=-wqSkOx1vWc,"[""00:00:14.000"", ""00:00:24.000""]",-wqSkOx1vWc
10.0,vggsound,-wqSkOx1vWc_27,https://www.youtube.com/watch?v=-wqSkOx1vWc,"[""00:00:27.000"", ""00:00:37.000""]",-wqSkOx1vWc
10.0,vggsound,-wrV1SnmQFQ_2,https://www.youtube.com/watch?v=-wrV1SnmQFQ,"[""00:00:02.000"", ""00:00:12.000""]",-wrV1SnmQFQ
10.0,vggsound,-wv-pMA5r1w_30,https://www.youtube.com/watch?v=-wv-pMA5r1w,"[""00:00:30.000"", ""00:00:40.000""]",-wv-pMA5r1w
10.0,vggsound,-wvdBDsvSmc_97,https://www.youtube.com/watch?v=-wvdBDsvSmc,"[""00:01:37.000"", ""00:01:47.000""]",-wvdBDsvSmc
10.0,vggsound,-wvdBDsvSmc_122,https://www.youtube.com/watch?v=-wvdBDsvSmc,"[""00:02:02.000"", ""00:02:12.000""]",-wvdBDsvSmc
10.0,vggsound,-wwPo59cjuo_334,https://www.youtube.com/watch?v=-wwPo59cjuo,"[""00:05:34.000"", ""00:05:44.000""]",-wwPo59cjuo
10.0,vggsound,-wx4bUvnTj4_8,https://www.youtube.com/watch?v=-wx4bUvnTj4,"[""00:00:08.000"", ""00:00:18.000""]",-wx4bUvnTj4
10.0,vggsound,-wx4bUvnTj4_29,https://www.youtube.com/watch?v=-wx4bUvnTj4,"[""00:00:29.000"", ""00:00:39.000""]",-wx4bUvnTj4
10.0,vggsound,-wyF3xGM95g_10,https://www.youtube.com/watch?v=-wyF3xGM95g,"[""00:00:10.000"", ""00:00:20.000""]",-wyF3xGM95g
10.0,vggsound,-wzQzlUCouI_30,https://www.youtube.com/watch?v=-wzQzlUCouI,"[""00:00:30.000"", ""00:00:40.000""]",-wzQzlUCouI
10.0,vggsound,-x--ajxJq6o_93,https://www.youtube.com/watch?v=-x--ajxJq6o,"[""00:01:33.000"", ""00:01:43.000""]",-x--ajxJq6o
10.0,vggsound,-x-LQ5Dl4tg_172,https://www.youtube.com/watch?v=-x-LQ5Dl4tg,"[""00:02:52.000"", ""00:03:02.000""]",-x-LQ5Dl4tg
10.0,vggsound,-x-LQ5Dl4tg_389,https://www.youtube.com/watch?v=-x-LQ5Dl4tg,"[""00:06:29.000"", ""00:06:39.000""]",-x-LQ5Dl4tg
10.0,vggsound,-x1ZnXXuZa8_20,https://www.youtube.com/watch?v=-x1ZnXXuZa8,"[""00:00:20.000"", ""00:00:30.000""]",-x1ZnXXuZa8
10.0,vggsound,-x2DFGTE7Bs_21,https://www.youtube.com/watch?v=-x2DFGTE7Bs,"[""00:00:21.000"", ""00:00:31.000""]",-x2DFGTE7Bs
10.0,vggsound,-x360DnCJ5g_30,https://www.youtube.com/watch?v=-x360DnCJ5g,"[""00:00:30.000"", ""00:00:40.000""]",-x360DnCJ5g
10.0,vggsound,-x4aw7R86BI_230,https://www.youtube.com/watch?v=-x4aw7R86BI,"[""00:03:50.000"", ""00:04:00.000""]",-x4aw7R86BI
10.0,vggsound,-x5unSmYREU_170,https://www.youtube.com/watch?v=-x5unSmYREU,"[""00:02:50.000"", ""00:03:00.000""]",-x5unSmYREU
10.0,vggsound,-x7xMm47pfc_7,https://www.youtube.com/watch?v=-x7xMm47pfc,"[""00:00:07.000"", ""00:00:17.000""]",-x7xMm47pfc
10.0,vggsound,-x7xMm47pfc_23,https://www.youtube.com/watch?v=-x7xMm47pfc,"[""00:00:23.000"", ""00:00:33.000""]",-x7xMm47pfc
10.0,vggsound,-x8HgXnpf0s_0,https://www.youtube.com/watch?v=-x8HgXnpf0s,"[""00:00:00.000"", ""00:00:10.000""]",-x8HgXnpf0s
10.0,vggsound,-x8MSvUl8OM_9,https://www.youtube.com/watch?v=-x8MSvUl8OM,"[""00:00:09.000"", ""00:00:19.000""]",-x8MSvUl8OM
10.0,vggsound,-x9Ux6FfYcs_100,https://www.youtube.com/watch?v=-x9Ux6FfYcs,"[""00:01:40.000"", ""00:01:50.000""]",-x9Ux6FfYcs
10.0,vggsound,-x9aXOsGRXA_350,https://www.youtube.com/watch?v=-x9aXOsGRXA,"[""00:05:50.000"", ""00:06:00.000""]",-x9aXOsGRXA
10.0,vggsound,-x9sUVT0fRI_30,https://www.youtube.com/watch?v=-x9sUVT0fRI,"[""00:00:30.000"", ""00:00:40.000""]",-x9sUVT0fRI
10.0,vggsound,-xCaTrKy1CI_0,https://www.youtube.com/watch?v=-xCaTrKy1CI,"[""00:00:00.000"", ""00:00:10.000""]",-xCaTrKy1CI
10.0,vggsound,-xG7cTGGyZc_80,https://www.youtube.com/watch?v=-xG7cTGGyZc,"[""00:01:20.000"", ""00:01:30.000""]",-xG7cTGGyZc
10.0,vggsound,-xIQ2G2zWfc_380,https://www.youtube.com/watch?v=-xIQ2G2zWfc,"[""00:06:20.000"", ""00:06:30.000""]",-xIQ2G2zWfc
10.0,vggsound,-xJlGqmmVjA_0,https://www.youtube.com/watch?v=-xJlGqmmVjA,"[""00:00:00.000"", ""00:00:10.000""]",-xJlGqmmVjA
10.0,vggsound,-xNmqw1OJA4_30,https://www.youtube.com/watch?v=-xNmqw1OJA4,"[""00:00:30.000"", ""00:00:40.000""]",-xNmqw1OJA4
10.0,vggsound,-xP38LDp-80_35,https://www.youtube.com/watch?v=-xP38LDp-80,"[""00:00:35.000"", ""00:00:45.000""]",-xP38LDp-80
10.0,vggsound,-xP38LDp-80_139,https://www.youtube.com/watch?v=-xP38LDp-80,"[""00:02:19.000"", ""00:02:29.000""]",-xP38LDp-80
10.0,vggsound,-xPbG-szX1Y_24,https://www.youtube.com/watch?v=-xPbG-szX1Y,"[""00:00:24.000"", ""00:00:34.000""]",-xPbG-szX1Y
10.0,vggsound,-xQMF3NmrxY_13,https://www.youtube.com/watch?v=-xQMF3NmrxY,"[""00:00:13.000"", ""00:00:23.000""]",-xQMF3NmrxY
10.0,vggsound,-xQMF3NmrxY_23,https://www.youtube.com/watch?v=-xQMF3NmrxY,"[""00:00:23.000"", ""00:00:33.000""]",-xQMF3NmrxY
10.0,vggsound,-xQbyezhw_k_40,https://www.youtube.com/watch?v=-xQbyezhw_k,"[""00:00:40.000"", ""00:00:50.000""]",-xQbyezhw_k
10.0,vggsound,-xSgTIOGmGQ_30,https://www.youtube.com/watch?v=-xSgTIOGmGQ,"[""00:00:30.000"", ""00:00:40.000""]",-xSgTIOGmGQ
10.0,vggsound,-xT-irWTSIc_18,https://www.youtube.com/watch?v=-xT-irWTSIc,"[""00:00:18.000"", ""00:00:28.000""]",-xT-irWTSIc
10.0,vggsound,-xTVeti9VkQ_18,https://www.youtube.com/watch?v=-xTVeti9VkQ,"[""00:00:18.000"", ""00:00:28.000""]",-xTVeti9VkQ
10.0,vggsound,-xTiw6Ko014_83,https://www.youtube.com/watch?v=-xTiw6Ko014,"[""00:01:23.000"", ""00:01:33.000""]",-xTiw6Ko014
10.0,vggsound,-xUSTvgjoSk_12,https://www.youtube.com/watch?v=-xUSTvgjoSk,"[""00:00:12.000"", ""00:00:22.000""]",-xUSTvgjoSk
10.0,vggsound,-xZ6PAQF2mU_505,https://www.youtube.com/watch?v=-xZ6PAQF2mU,"[""00:08:25.000"", ""00:08:35.000""]",-xZ6PAQF2mU
10.0,vggsound,-xZ6PAQF2mU_515,https://www.youtube.com/watch?v=-xZ6PAQF2mU,"[""00:08:35.000"", ""00:08:45.000""]",-xZ6PAQF2mU
10.0,vggsound,-xagrQA0eT8_0,https://www.youtube.com/watch?v=-xagrQA0eT8,"[""00:00:00.000"", ""00:00:10.000""]",-xagrQA0eT8
10.0,vggsound,-xagrQA0eT8_11,https://www.youtube.com/watch?v=-xagrQA0eT8,"[""00:00:11.000"", ""00:00:21.000""]",-xagrQA0eT8
10.0,vggsound,-xbL5XBZ3wE_3,https://www.youtube.com/watch?v=-xbL5XBZ3wE,"[""00:00:03.000"", ""00:00:13.000""]",-xbL5XBZ3wE
10.0,vggsound,-xbL5XBZ3wE_48,https://www.youtube.com/watch?v=-xbL5XBZ3wE,"[""00:00:48.000"", ""00:00:58.000""]",-xbL5XBZ3wE
10.0,vggsound,-xd-G7Lb_s0_30,https://www.youtube.com/watch?v=-xd-G7Lb_s0,"[""00:00:30.000"", ""00:00:40.000""]",-xd-G7Lb_s0
10.0,vggsound,-xd7d9d18Ag_30,https://www.youtube.com/watch?v=-xd7d9d18Ag,"[""00:00:30.000"", ""00:00:40.000""]",-xd7d9d18Ag
10.0,vggsound,-xfgovG6-KU_30,https://www.youtube.com/watch?v=-xfgovG6-KU,"[""00:00:30.000"", ""00:00:40.000""]",-xfgovG6-KU
10.0,vggsound,-xjTLriKXUw_0,https://www.youtube.com/watch?v=-xjTLriKXUw,"[""00:00:00.000"", ""00:00:10.000""]",-xjTLriKXUw
10.0,vggsound,-xjTLriKXUw_17,https://www.youtube.com/watch?v=-xjTLriKXUw,"[""00:00:17.000"", ""00:00:27.000""]",-xjTLriKXUw
10.0,vggsound,-xmIY63Avd0_30,https://www.youtube.com/watch?v=-xmIY63Avd0,"[""00:00:30.000"", ""00:00:40.000""]",-xmIY63Avd0
10.0,vggsound,-xnF1vAGox8_110,https://www.youtube.com/watch?v=-xnF1vAGox8,"[""00:01:50.000"", ""00:02:00.000""]",-xnF1vAGox8
10.0,vggsound,-xo5jlTs0tw_17,https://www.youtube.com/watch?v=-xo5jlTs0tw,"[""00:00:17.000"", ""00:00:27.000""]",-xo5jlTs0tw
10.0,vggsound,-xo5jlTs0tw_272,https://www.youtube.com/watch?v=-xo5jlTs0tw,"[""00:04:32.000"", ""00:04:42.000""]",-xo5jlTs0tw
10.0,vggsound,-xoGGUhRwjc_273,https://www.youtube.com/watch?v=-xoGGUhRwjc,"[""00:04:33.000"", ""00:04:43.000""]",-xoGGUhRwjc
10.0,vggsound,-xpc63hW7Wk_91,https://www.youtube.com/watch?v=-xpc63hW7Wk,"[""00:01:31.000"", ""00:01:41.000""]",-xpc63hW7Wk
10.0,vggsound,-xqGc4Bbm9Q_50,https://www.youtube.com/watch?v=-xqGc4Bbm9Q,"[""00:00:50.000"", ""00:01:00.000""]",-xqGc4Bbm9Q
10.0,vggsound,-xsxzlCpmBY_10,https://www.youtube.com/watch?v=-xsxzlCpmBY,"[""00:00:10.000"", ""00:00:20.000""]",-xsxzlCpmBY
10.0,vggsound,-xu4fq4kvec_28,https://www.youtube.com/watch?v=-xu4fq4kvec,"[""00:00:28.000"", ""00:00:38.000""]",-xu4fq4kvec
10.0,vggsound,-xxe8rMa1mU_30,https://www.youtube.com/watch?v=-xxe8rMa1mU,"[""00:00:30.000"", ""00:00:40.000""]",-xxe8rMa1mU
10.0,vggsound,-xxngcclOqM_62,https://www.youtube.com/watch?v=-xxngcclOqM,"[""00:01:02.000"", ""00:01:12.000""]",-xxngcclOqM
10.0,vggsound,-xxngcclOqM_124,https://www.youtube.com/watch?v=-xxngcclOqM,"[""00:02:04.000"", ""00:02:14.000""]",-xxngcclOqM
10.0,vggsound,-xxoEDu9aQg_43,https://www.youtube.com/watch?v=-xxoEDu9aQg,"[""00:00:43.000"", ""00:00:53.000""]",-xxoEDu9aQg
10.0,vggsound,-xxoEDu9aQg_53,https://www.youtube.com/watch?v=-xxoEDu9aQg,"[""00:00:53.000"", ""00:01:03.000""]",-xxoEDu9aQg
10.0,vggsound,-xyHS0dJ3R8_190,https://www.youtube.com/watch?v=-xyHS0dJ3R8,"[""00:03:10.000"", ""00:03:20.000""]",-xyHS0dJ3R8
10.0,vggsound,-xyZnc1yPzM_57,https://www.youtube.com/watch?v=-xyZnc1yPzM,"[""00:00:57.000"", ""00:01:07.000""]",-xyZnc1yPzM
10.0,vggsound,-xzWsDpVEiE_60,https://www.youtube.com/watch?v=-xzWsDpVEiE,"[""00:01:00.000"", ""00:01:10.000""]",-xzWsDpVEiE
10.0,vggsound,-y1v6E5I5vk_29,https://www.youtube.com/watch?v=-y1v6E5I5vk,"[""00:00:29.000"", ""00:00:39.000""]",-y1v6E5I5vk
10.0,vggsound,-y7BWbWysEU_60,https://www.youtube.com/watch?v=-y7BWbWysEU,"[""00:01:00.000"", ""00:01:10.000""]",-y7BWbWysEU
10.0,vggsound,-y7tnKy2Kgw_110,https://www.youtube.com/watch?v=-y7tnKy2Kgw,"[""00:01:50.000"", ""00:02:00.000""]",-y7tnKy2Kgw
10.0,vggsound,-yBYQM4wTS8_7,https://www.youtube.com/watch?v=-yBYQM4wTS8,"[""00:00:07.000"", ""00:00:17.000""]",-yBYQM4wTS8
10.0,vggsound,-yBYQM4wTS8_31,https://www.youtube.com/watch?v=-yBYQM4wTS8,"[""00:00:31.000"", ""00:00:41.000""]",-yBYQM4wTS8
10.0,vggsound,-yE8H3t_0IU_11,https://www.youtube.com/watch?v=-yE8H3t_0IU,"[""00:00:11.000"", ""00:00:21.000""]",-yE8H3t_0IU
10.0,vggsound,-yE8H3t_0IU_22,https://www.youtube.com/watch?v=-yE8H3t_0IU,"[""00:00:22.000"", ""00:00:32.000""]",-yE8H3t_0IU
10.0,vggsound,-yGElLHdkEI_30,https://www.youtube.com/watch?v=-yGElLHdkEI,"[""00:00:30.000"", ""00:00:40.000""]",-yGElLHdkEI
10.0,vggsound,-yGno5_ywmA_30,https://www.youtube.com/watch?v=-yGno5_ywmA,"[""00:00:30.000"", ""00:00:40.000""]",-yGno5_ywmA
10.0,vggsound,-yI3BN2OrO4_352,https://www.youtube.com/watch?v=-yI3BN2OrO4,"[""00:05:52.000"", ""00:06:02.000""]",-yI3BN2OrO4
10.0,vggsound,-yJtuj9EuMg_190,https://www.youtube.com/watch?v=-yJtuj9EuMg,"[""00:03:10.000"", ""00:03:20.000""]",-yJtuj9EuMg
10.0,vggsound,-yLSTRzaQUI_173,https://www.youtube.com/watch?v=-yLSTRzaQUI,"[""00:02:53.000"", ""00:03:03.000""]",-yLSTRzaQUI
10.0,vggsound,-yLSTRzaQUI_595,https://www.youtube.com/watch?v=-yLSTRzaQUI,"[""00:09:55.000"", ""00:10:05.000""]",-yLSTRzaQUI
10.0,vggsound,-yN8E3jaKUA_15,https://www.youtube.com/watch?v=-yN8E3jaKUA,"[""00:00:15.000"", ""00:00:25.000""]",-yN8E3jaKUA
10.0,vggsound,-yN8E3jaKUA_60,https://www.youtube.com/watch?v=-yN8E3jaKUA,"[""00:01:00.000"", ""00:01:10.000""]",-yN8E3jaKUA
10.0,vggsound,-yOoQLNqLo4_30,https://www.youtube.com/watch?v=-yOoQLNqLo4,"[""00:00:30.000"", ""00:00:40.000""]",-yOoQLNqLo4
10.0,vggsound,-yOxu7I-tRM_127,https://www.youtube.com/watch?v=-yOxu7I-tRM,"[""00:02:07.000"", ""00:02:17.000""]",-yOxu7I-tRM
10.0,vggsound,-yP8zf7SfH4_0,https://www.youtube.com/watch?v=-yP8zf7SfH4,"[""00:00:00.000"", ""00:00:10.000""]",-yP8zf7SfH4
10.0,vggsound,-yPVxHKyqZM_370,https://www.youtube.com/watch?v=-yPVxHKyqZM,"[""00:06:10.000"", ""00:06:20.000""]",-yPVxHKyqZM
10.0,vggsound,-yV5QOWWIeE_94,https://www.youtube.com/watch?v=-yV5QOWWIeE,"[""00:01:34.000"", ""00:01:44.000""]",-yV5QOWWIeE
10.0,vggsound,-yVKa-U3U2g_90,https://www.youtube.com/watch?v=-yVKa-U3U2g,"[""00:01:30.000"", ""00:01:40.000""]",-yVKa-U3U2g
10.0,vggsound,-yVlxH01sYQ_30,https://www.youtube.com/watch?v=-yVlxH01sYQ,"[""00:00:30.000"", ""00:00:40.000""]",-yVlxH01sYQ
10.0,vggsound,-yaxcdMDcrs_165,https://www.youtube.com/watch?v=-yaxcdMDcrs,"[""00:02:45.000"", ""00:02:55.000""]",-yaxcdMDcrs
10.0,vggsound,-yby37u00N4_30,https://www.youtube.com/watch?v=-yby37u00N4,"[""00:00:30.000"", ""00:00:40.000""]",-yby37u00N4
10.0,vggsound,-ycoZrbN10M_207,https://www.youtube.com/watch?v=-ycoZrbN10M,"[""00:03:27.000"", ""00:03:37.000""]",-ycoZrbN10M
10.0,vggsound,-ycoZrbN10M_217,https://www.youtube.com/watch?v=-ycoZrbN10M,"[""00:03:37.000"", ""00:03:47.000""]",-ycoZrbN10M
10.0,vggsound,-ydTPMA1rH4_764,https://www.youtube.com/watch?v=-ydTPMA1rH4,"[""00:12:44.000"", ""00:12:54.000""]",-ydTPMA1rH4
10.0,vggsound,-ydTPMA1rH4_829,https://www.youtube.com/watch?v=-ydTPMA1rH4,"[""00:13:49.000"", ""00:13:59.000""]",-ydTPMA1rH4
10.0,vggsound,-ydW3eE2rP8_359,https://www.youtube.com/watch?v=-ydW3eE2rP8,"[""00:05:59.000"", ""00:06:09.000""]",-ydW3eE2rP8
10.0,vggsound,-ydhFFApMV4_53,https://www.youtube.com/watch?v=-ydhFFApMV4,"[""00:00:53.000"", ""00:01:03.000""]",-ydhFFApMV4
10.0,vggsound,-ydhFFApMV4_84,https://www.youtube.com/watch?v=-ydhFFApMV4,"[""00:01:24.000"", ""00:01:34.000""]",-ydhFFApMV4
10.0,vggsound,-ygu57NhhQ0_25,https://www.youtube.com/watch?v=-ygu57NhhQ0,"[""00:00:25.000"", ""00:00:35.000""]",-ygu57NhhQ0
10.0,vggsound,-yi_lQ3jyl8_220,https://www.youtube.com/watch?v=-yi_lQ3jyl8,"[""00:03:40.000"", ""00:03:50.000""]",-yi_lQ3jyl8
10.0,vggsound,-yicwYUKKuo_304,https://www.youtube.com/watch?v=-yicwYUKKuo,"[""00:05:04.000"", ""00:05:14.000""]",-yicwYUKKuo
10.0,vggsound,-yjuZdz6kcI_0,https://www.youtube.com/watch?v=-yjuZdz6kcI,"[""00:00:00.000"", ""00:00:10.000""]",-yjuZdz6kcI
10.0,vggsound,-yks9hncucc_30,https://www.youtube.com/watch?v=-yks9hncucc,"[""00:00:30.000"", ""00:00:40.000""]",-yks9hncucc
10.0,vggsound,-ynT1tiwUNM_0,https://www.youtube.com/watch?v=-ynT1tiwUNM,"[""00:00:00.000"", ""00:00:10.000""]",-ynT1tiwUNM
10.0,vggsound,-ynT1tiwUNM_51,https://www.youtube.com/watch?v=-ynT1tiwUNM,"[""00:00:51.000"", ""00:01:01.000""]",-ynT1tiwUNM
10.0,vggsound,-yoaSondvkw_71,https://www.youtube.com/watch?v=-yoaSondvkw,"[""00:01:11.000"", ""00:01:21.000""]",-yoaSondvkw
10.0,vggsound,-ypK_uP4yuI_80,https://www.youtube.com/watch?v=-ypK_uP4yuI,"[""00:01:20.000"", ""00:01:30.000""]",-ypK_uP4yuI
10.0,vggsound,-ypg4VhPQzg_30,https://www.youtube.com/watch?v=-ypg4VhPQzg,"[""00:00:30.000"", ""00:00:40.000""]",-ypg4VhPQzg
