video_clip_name,class,Xmin,Ymin,Xmax,Ymax
i-ywi0EpUtE_000001,gibbon howling,0.315625,0.00625,0.859375,0.990625
-5CGQGSFGyg_000060,playing electronic organ,0.403125,0.215625,0.7125,0.6000000000000001
mZXjs-SYlCA_000005,people giggling,0.68125,0.196875,0.9750000000000001,0.453125
iZqemiYznPQ_000454,telephone bell ringing,0.13125,0.009375,0.671875,0.9625
XVi3kxnZ9h4_000045,yodelling,0.40625,0.221875,0.69375,0.7593749999999999
29ZWMYIEq3g_000141,sharpen knife,0.4625,0.54375,0.871875,0.84375
25PvbXDbZO8_000035,otter growling,0.16875,0.0,0.8968750000000001,0.99375
TwucF4h5v3U_000084,missile launch,0.503125,0.0,0.6125,0.4625
Ykv1CiXNXLQ_000134,yodelling,0.70625,0.0625,0.909375,0.3375
BVMzjiOUpZo_000031,penguins braying,0.16875,0.3875,0.7437499999999999,0.9937499999999999
-rqhMzJRYoc_000030,people hiccup,0.453125,0.1625,0.725,0.69375
h0vsyCyimhY_000155,people eating crisps,0.453125,0.115625,0.6375,0.459375
pL4zRe6Purs_000070,playing flute,0.009375,0.59375,0.728125,0.84375
Xecb_5XO81Q_000010,dog growling,0.253125,0.16875,0.96875,0.971875
egq3Z_2dg7g_000633,playing tympani,0.13125,0.725,0.871875,0.965625
ens9NP4O468_000017,cow lowing,0.13125,0.040625,0.990625,0.99375
R1RGIgC-xKw_000030,playing banjo,0.3,0.065625,0.984375,0.984375
AY0jDdFbBZQ_000025,using sewing machines,0.18125,0.534375,0.509375,0.921875
aIKqoPShvNs_000070,air horn,0.015625,0.0125,0.984375,0.9937499999999999
QayWG1ZPKGE_000012,gibbon howling,0.075,0.071875,0.7531249999999999,0.9812500000000001
f1YFrUS19Og_000032,blowtorch igniting,0.23125,0.23125,0.965625,0.478125
gxVhAVNjSU0_000030,driving buses,0.48125,0.16875,0.8812500000000001,0.60625
sAMjMyCdGOc_000030,driving motorcycle,0.3,0.059375,0.984375,0.9874999999999999
BHf4pvm-gGM_000030,playing cello,0.5375,0.25625,0.66875,0.915625
Mt4F5APXeqI_000838,lip smacking,0.246875,0.39375,0.509375,0.640625
zfWvVJbYaiU_000120,"electric shaver, electric razor shaving",0.365625,0.009375,0.825,0.9875
6gAQiZDRvXI_000011,magpie calling,0.265625,0.225,0.890625,0.828125
gItGfthUf8E_000203,playing bass drum,0.5375,0.55,0.8843749999999999,0.8343750000000001
pIXtTgeKAbs_000183,baltimore oriole calling,0.41875,0.328125,0.684375,0.59375
09pZj6CEvRw_000250,church bell ringing,0.234375,0.334375,0.434375,0.721875
7gTiMEazgmE_000030,"playing violin, fiddle",0.678125,0.509375,0.875,0.7
9NUBwDtWAmk_000030,"playing violin, fiddle",0.090625,0.0,0.8125,0.9875
0UeEkqkZmvo_000160,playing washboard,0.55625,0.35625,0.7,0.79375
1UXkMZNI5o4_000373,wood thrush calling,0.271875,0.28125,0.65625,0.921875
DLbcnJVnyaI_000134,canary calling,0.403125,0.50625,0.646875,0.865625
LUfzlkl-Dac_000001,baby crying,0.0,0.025,0.94375,0.7156250000000001
XA9I4QiBuWQ_000132,playing double bass,0.465625,0.115625,0.8968750000000001,0.85
E6QQRZHrx6s_000030,dog growling,0.25625,0.234375,0.596875,0.63125
09NfjFeq2cs_000078,francolin calling,0.24375,0.653125,0.36875,0.8374999999999999
-2sOH8XovEE_000484,playing table tennis,0.303125,0.334375,0.6812499999999999,0.5249999999999999
TGrNNgXVp44_000077,people eating crisps,0.465625,0.1375,0.74375,0.6875
7Soo7mXCnq0_000063,airplane flyby,0.678125,0.603125,-2.8823037615171176e+16,-2.8823037615171176e+16
CAbXVOWLYps_000030,dog howling,0.271875,0.175,0.715625,0.9937499999999999
VHoOg4twnO0_000060,machine gun shooting,0.05,0.20625,0.8718750000000001,0.628125
CcR1jeBHtCk_000058,snake rattling,0.040625,0.08125,0.99375,0.878125
R1Tzk_uQGJ8_000304,yodelling,0.415625,0.221875,0.5625,0.375
HKhBeY4I830_000009,cat hissing,0.18125,0.15,0.80625,0.96875
OPd0cz1hRqc_000030,car engine knocking,0.396875,0.171875,0.70625,0.990625
A6PMpITUNMs_000180,children shouting,0.0375,0.23125,0.13125,0.496875
kI04KR_InWQ_000000,gibbon howling,0.4,0.30625,0.5531250000000001,0.578125
l7RTgupQWcc_000030,fireworks banging,0.075,0.00625,0.7218749999999999,0.546875
qilVdOks5WY_000030,baby laughter,0.21875,0.0,0.821875,0.721875
EqFttu-PgP0_000030,playing clarinet,0.190625,0.30625,0.7437499999999999,0.859375
HiM0cqYAV7Q_000020,lions roaring,0.3125,0.0,0.946875,0.98125
B7WXCogPmmg_000135,playing drum kit,0.1375,0.4375,0.9125000000000001,0.990625
qAOjOLJDHYw_000030,crow cawing,0.321875,0.325,0.41875,0.4125
AMvZ3ANXNW0_000320,"railroad car, train wagon",0.05,0.246875,0.6468750000000001,0.5875
l70yarlcd-I_000029,fire truck siren,0.13125,0.184375,0.86875,0.715625
X7RMG1-Srp8_000087,playing table tennis,0.153125,0.409375,0.828125,0.66875
kKafEAL6m7A_000236,sharpen knife,0.34375,0.178125,0.796875,0.853125
WZLxZKna7xY_000276,hedge trimmer running,0.14375,0.0,0.7,0.859375
HaLZD-2ppdU_000008,lions growling,0.453125,0.35,0.978125,0.675
DZFP5hm7iKg_000195,playing djembe,0.03125,0.715625,0.440625,0.984375
Y3Iu9Xq-TaU_000453,people slurping,0.3625,0.0,0.715625,0.215625
w5qf9O6c20o_000030,playing theremin,0.20625,0.634375,0.7593749999999999,0.846875
g6FX9VjYD-w_000030,bird squawking,0.48125,0.478125,0.70625,0.7875000000000001
TslB1VMKXmM_000010,toilet flushing,0.13125,0.00625,0.990625,0.9874999999999999
KQAR_64a35I_000011,lions roaring,0.215625,0.10625,0.5625,0.8687499999999999
2eDP3jKoUd4_000030,owl hooting,0.221875,0.153125,0.721875,0.76875
3LLKsRSkAbE_000110,"subway, metro, underground",0.084375,0.025,0.996875,0.99375
s477WHLPoOU_000000,playing piano,0.3875,0.31875,0.728125,0.7625
MON5q_Vvgx8_000062,fox barking,0.321875,0.215625,0.9500000000000001,0.9468749999999999
EsLDe5fYDrs_000080,playing french horn,0.35,0.121875,0.54375,0.6
6rpRjYMA3n4_000073,disc scratching,0.234375,0.146875,0.9125,0.915625
qJT2h5uGAC0_000930,male singing,0.196875,0.0,0.959375,0.9375
E7m7feGvswI_000229,people eating noodle,0.65625,0.0,0.99375,0.59375
4RWpCBNrYSM_000174,car engine starting,0.696875,0.571875,0.996875,1.0
q3W8UiycXe8_000340,helicopter,0.25,0.478125,0.525,0.73125
10aF24rMeu0_000030,reversing beeps,0.509375,0.325,0.6781250000000001,0.5
dNK9bD3LNCc_000060,playing banjo,0.021875,0.353125,0.47812499999999997,0.7406250000000001
GjoBV2mf8jo_000080,playing castanets,0.65625,0.29375,0.85625,0.5875
fYnJ1cXVezA_000179,playing double bass,0.36875,0.109375,0.8625,0.809375
Ta9R_TuzIUM_000341,driving snowmobile,0.29375,0.65625,0.95625,0.996875
Ng1LL3S02kI_000048,black capped chickadee calling,0.2125,0.2125,0.478125,0.8250000000000001
PWxH3l6Iri4_000000,wind chime,0.271875,0.365625,0.715625,0.9874999999999999
ZXDg02kHzPA_000149,playing glockenspiel,0.05625,0.0,0.99375,0.575
j7Vej9AOKY0_000031,elephant trumpeting,0.340625,0.278125,0.6781250000000001,0.871875
ObhHyU04C40_000197,people slurping,0.475,0.33125,0.71875,0.571875
Dx13FJh7_tU_000022,owl hooting,0.29375,0.309375,0.73125,0.9906250000000001
VvEIueKlA2k_000093,black capped chickadee calling,0.246875,0.459375,0.40937500000000004,0.778125
CHxOPxrzSfQ_000214,warbler chirping,0.25625,0.290625,0.60625,0.8093750000000001
f_8Jnw9bU64_000008,magpie calling,0.39375,0.14375,0.90625,0.659375
H6RE7PjUrjI_000015,"playing steel guitar, slide guitar",0.040625,0.5125,0.7781250000000001,0.934375
17yDXvJTdeo_000603,people slurping,0.31875,0.059375,0.7281249999999999,0.3625
7u3_Unnj0ZU_000075,dog baying,0.13125,0.390625,0.53125,0.971875
i99_Kgi0WIU_000030,people whispering,0.3625,0.009375,0.740625,0.6218750000000001
I2S72eajLzw_000030,playing hammond organ,0.0,0.0,0.7,0.725
Daqv2F6SEmQ_000030,fire truck siren,0.2875,0.31875,0.73125,0.78125
g4E8Tl7dEs8_000338,playing snare drum,0.36875,0.6375,0.7562500000000001,0.9874999999999999
7fRaV39Y-2o_000050,waterfall burbling,0.0875,0.084375,0.546875,0.5625
YIvbFqkLIgA_000070,parrot talking,0.225,0.153125,0.621875,0.8968750000000001
hFkC9DzHoho_000189,playing bassoon,0.115625,0.15,0.684375,0.846875
IID8ylEYH5o_000062,canary calling,0.290625,0.115625,0.41875,0.4125
y8Yv4pnO7qc_000030,playing trombone,0.11875,0.053125,0.99375,0.7625
JBTEFp-SiAA_000171,playing tambourine,0.54375,0.440625,0.7,0.815625
1CZ-bybGzu4_000030,people crowd,0.00625,0.275,0.990625,0.7406250000000001
pbVP6Z1c4_k_000420,hair dryer drying,0.034375,0.99375,0.3,-2.8823037615171176e+16
pnRvEfIkgSA_000013,parrot talking,0.43125,0.0875,0.95625,0.9875
WF7ugi9ipYw_000120,"subway, metro, underground",0.31875,0.471875,0.425,0.70625
ooi_oagj_j8_000043,tap dancing,0.371875,0.49375,0.5875,0.65625
dnjPwzmnCbk_000293,black capped chickadee calling,0.48125,0.80625,0.565625,0.9750000000000001
tkq3HREJFi8_000071,playing trumpet,0.021875,0.015625,0.990625,0.98125
8sDQkl2g4AA_000030,"bird chirping, tweeting",0.471875,0.240625,0.603125,0.47187500000000004
ti2rs-r9r3A_000001,people nose blowing,0.290625,0.00625,0.59375,0.6375
Wx0Aw9na7Jo_000034,cat hissing,0.328125,0.109375,0.528125,0.559375
QxOuHDxJw_o_000005,snake rattling,0.415625,0.375,0.5281250000000001,0.68125
CV3EAozMSzw_000047,parrot talking,0.18125,0.359375,0.378125,0.69375
5FlNBuS7YgM_000140,playing mandolin,0.0,0.065625,0.965625,0.9906250000000001
g4xhZgKwiNo_000030,playing acoustic guitar,0.05,0.175,0.9437500000000001,0.921875
_qL20ImF8bE_000014,people giggling,0.421875,0.190625,0.79375,0.48125
lX7W1jwY6-8_000658,slot machine,0.103125,0.1625,0.884375,0.7875
-lPXTBXa0tE_000030,tapping guitar,0.10625,0.146875,0.890625,0.921875
VyGTIJZajCM_000005,snake hissing,0.0,0.328125,1.0,0.859375
1nUqhH8bAPk_000030,child singing,0.5,0.3625,0.715625,0.684375
waqwL6fKEE4_000120,slot machine,0.103125,0.05625,0.8250000000000001,0.734375
G-tO6Sqyiu4_000030,chicken clucking,0.03125,0.38125,0.99375,0.9874999999999999
LCFNAzdifzU_000003,people gargling,0.146875,0.253125,0.40937500000000004,0.628125
mxQ37FEFLKY_000030,people whispering,0.371875,0.0,0.68125,0.6625
cBF73TX0xZk_000030,opening or closing drawers,0.01875,0.1,0.9343750000000001,0.965625
On8mxembDtg_000550,"railroad car, train wagon",0.265625,0.034375,0.99375,0.9437500000000001
MMVkRbIJ8Ms_000000,"subway, metro, underground",0.61875,0.3625,0.99375,0.578125
j50SGKJ0MQI_000160,hedge trimmer running,0.359375,0.125,0.528125,0.490625
q1gQRZ3Hi1I_000030,car passing by,0.4,0.390625,0.665625,0.734375
ZdYth-f68M0_000192,yodelling,0.615625,0.2625,0.734375,0.44062500000000004
ncfUAo5uxwk_000012,people booing,0.0625,0.35,0.984375,0.76875
52GtuAAT-94_000042,barn swallow calling,0.425,0.434375,0.475,0.55
vJ29SrUu6n4_000036,lions roaring,0.23125,0.2875,0.51875,0.8468749999999999
CPVPmzfWJhQ_000020,playing tympani,0.20625,0.4375,0.625,0.921875
H_-2X4LNDH0_000001,typing on typewriter,0.24375,0.65625,0.715625,0.98125
MMcIAn91Zrc_000005,wind chime,0.753125,0.1125,0.8812500000000001,0.6312500000000001
r4BoQxrLtic_000030,crow cawing,0.028125,0.171875,0.9874999999999999,0.984375
1gWu-9hPzFs_000022,cheetah chirrup,0.003125,0.340625,0.378125,0.9437500000000001
mA1d-1wXTgU_000056,playing trombone,0.553125,0.353125,0.7437499999999999,0.58125
Wx0Aw9na7Jo_000007,cat hissing,0.13125,0.159375,0.5375,0.609375
zAfVwdU7ARk_000250,beat boxing,0.28125,0.1,0.853125,0.984375
29MZ0dwOBOM_000112,hedge trimmer running,0.040625,0.025,0.675,0.56875
r6lXYeXskDA_000014,mynah bird singing,0.384375,0.046875,0.83125,0.975
GO_1gBjIR1c_000030,helicopter,0.26875,0.315625,0.809375,0.609375
AlZv9bRtnws_000030,playing bass guitar,0.540625,0.390625,0.971875,0.71875
VSkdiYt87rg_000030,people sobbing,0.209375,0.196875,0.446875,0.5875
KxxDWc08nSo_000028,playing guiro,0.365625,0.153125,0.64375,0.8687499999999999
V4RmD_obUBo_000125,"race car, auto racing",0.3875,0.121875,0.821875,0.7749999999999999
rOQt6_E-x_0_000000,people humming,0.353125,0.134375,0.6937500000000001,0.446875
qShzBJddv_s_000027,warbler chirping,0.278125,0.109375,0.6937500000000001,0.98125
jxC-0T5lXw4_000250,using sewing machines,0.50625,0.2875,0.75,0.690625
T834Iasgjs4_000336,playing erhu,0.484375,0.646875,0.684375,0.83125
eFwVC47pOig_000100,playing piano,0.40625,0.31875,0.9875,0.86875
U95UReP4mdo_000030,"rowboat, canoe, kayak rowing",0.28125,0.18125,0.553125,0.596875
WFV3FUlTzas_000061,missile launch,0.21875,0.00625,0.434375,0.80625
6jNme_qT8VU_000290,using sewing machines,0.184375,0.00625,0.7093750000000001,0.66875
PtXXQg3DpcI_000264,playing cornet,0.6375,0.425,0.8312499999999999,0.64375
T9dKp1EN4p8_000030,playing didgeridoo,0.234375,0.246875,0.790625,0.9281250000000001
4ZJrKmDGdA4_000140,people sneezing,0.125,0.0,0.70625,0.75
UfkehxAd_M4_000040,people babbling,0.346875,0.025,0.6187499999999999,0.484375
NynrI4Tm9zo_000052,playing timbales,0.040625,0.2875,0.81875,0.934375
HOm3GkVl8D8_000040,chinchilla barking,0.621875,0.065625,0.934375,0.884375
VWTGBdK9VK8_000009,sea lion barking,0.125,0.471875,0.878125,0.73125
Sx3WV9GSOmc_000060,playing cello,0.746875,0.078125,0.965625,0.9875
aEYwqY-Zt_k_000011,"donkey, ass braying",0.0125,0.21875,0.5125,0.946875
4dVhbo5rq7w_000212,playing djembe,0.234375,0.378125,0.578125,0.9937499999999999
I1NE3H6soBU_000300,chicken crowing,0.0125,0.0,0.709375,0.765625
bhA-HX-Z8h8_000200,"subway, metro, underground",0.009375,0.015625,0.9875,0.99375
O4XYhK_tQnk_000028,"playing violin, fiddle",0.2,0.26875,0.9593750000000001,0.984375
0XDEooC1h7s_000000,cow lowing,0.303125,0.40625,0.8125,0.66875
0U9_6RyH3_M_000030,mouse squeaking,0.0,0.003125,0.828125,0.9812500000000001
iiAWiz5IGMw_000425,sharpen knife,0.390625,0.03125,0.975,0.40625
51nfpGY_AJk_000080,people whistling,0.3125,0.7,0.70625,0.9718749999999999
idPIRRspMp0_000121,playing castanets,0.471875,0.553125,0.603125,0.678125
hAukn8dWZ2M_000030,people sniggering,0.209375,0.215625,0.50625,0.684375
gg_wdPHtU7Y_000001,hair dryer drying,0.371875,0.334375,0.8500000000000001,0.73125
guD3o7aspko_000030,people sniggering,0.125,0.165625,0.9875,0.971875
HIT2YWOALto_000002,dinosaurs bellowing,0.271875,0.009375,0.99375,0.853125
70SeDyvtqi8_000205,eletric blender running,0.453125,0.003125,0.634375,0.99375
126AbihZt28_000009,horse clip-clop,0.415625,0.4,0.671875,0.83125
2Wk4Y3_dMuc_000440,opening or closing drawers,0.015625,0.215625,0.303125,0.40937500000000004
qSSEMouWssA_000043,playing djembe,0.69375,0.3,0.9937499999999999,0.9624999999999999
AA0N8XMqx9s_000030,"rowboat, canoe, kayak rowing",0.21875,0.371875,0.68125,0.9624999999999999
hhnMBQ3Zgws_000000,people gargling,0.58125,0.171875,0.9906250000000001,0.590625
hv-gJtaC_uo_000302,"electric shaver, electric razor shaving",0.596875,0.340625,0.828125,0.8656250000000001
jzaDcRQkQEA_000089,parrot talking,0.090625,0.221875,0.7,0.671875
8_vWCyWokX0_000079,driving snowmobile,0.21875,0.65625,0.584375,0.990625
3X9dtfeV1mQ_000040,playing saxophone,0.125,0.175,0.228125,0.63125
BXoTkN2Frl4_000118,playing trombone,0.25,0.275,0.99375,0.95625
x-t8155hXt4_000080,cat purring,0.034375,0.0,0.978125,0.95625
Ke1oAMn5aXE_000060,ocean burbling,0.003125,0.103125,0.971875,0.99375
kxTwZeZxuvo_000099,"fly, housefly buzzing",0.4,0.284375,0.640625,0.734375
DKH0HIZP284_000070,playing cymbal,0.0,0.25,0.99375,0.99375
2TprtMP1RDo_000030,people whispering,0.15625,0.0,0.546875,0.771875
r3h6brMAl5w_000239,popping popcorn,0.459375,0.00625,0.8999999999999999,0.44687499999999997
O7-ggV4SQRs_000030,helicopter,0.08125,0.0125,0.796875,0.965625
1_0T2ZIjWnw_000031,"playing violin, fiddle",0.525,0.44375,0.99375,0.859375
COhPkkb8I0c_000096,cat growling,0.115625,0.08125,0.6906249999999999,0.95625
8_rFjamYo1Y_000022,bathroom ventilation fan running,0.0,0.071875,0.0,0.865625
gseikrqMhAY_000029,owl hooting,0.2875,0.334375,0.725,0.990625
JDBu-3VCyWc_000110,playing accordion,0.675,0.3,0.8562500000000001,0.6875
_4rolMIFkgQ_000030,dog bow-wow,0.028125,0.2125,0.20625000000000002,0.834375
usAbPEHJsdI_000080,fireworks banging,0.184375,0.634375,0.340625,0.8875
JdBTLOZo3dA_000180,"playing violin, fiddle",0.028125,0.003125,0.965625,0.921875
Bi9gmCJNqDE_000030,playing french horn,0.375,0.19375,0.690625,0.8937499999999999
YP9bqVB-sVg_000030,people babbling,0.2875,0.05,0.9093749999999999,0.9343750000000001
55L7peYRB_Q_000120,using sewing machines,0,0.353125,0.5125,0.734375
DFf71XYDX3g_000016,chipmunk chirping,0.375,0.24375,0.7,0.796875
qVvAWkoLOz0_000108,playing snare drum,0.20625,0.290625,0.909375,0.94375
LvpgSdHLuCY_000320,baby laughter,0.234375,0.421875,0.3375,0.609375
ryskM4LGrtk_000530,playing tambourine,0.3125,0.0875,0.815625,0.584375
2INpPpv4NRg_000560,using sewing machines,0.303125,0.55,0.553125,0.759375
ez50pKMB62U_000422,lip smacking,0.221875,0.11875,0.521875,0.39375000000000004
ezUkPETm6cs_000030,driving motorcycle,0.028125,0.0,0.9375,0.93125
KqsNyXIEIwg_000030,"motorboat, speedboat acceleration",0.325,0.4375,0.828125,0.603125
XgDKqGfheRE_000030,playing bass guitar,0.01875,0.11875,0.9656250000000001,0.940625
CljO1-A89-g_000030,people crowd,0.0,0.303125,1.0,0.7124999999999999
Ytblri7hn-0_000031,people eating noodle,0.315625,0.2,0.546875,0.6625000000000001
DcMUa81JfBE_000032,dog baying,0.1,0.321875,0.41874999999999996,0.690625
mPU9j7icxs0_000123,"electric shaver, electric razor shaving",0.353125,0.009375,0.825,0.990625
HrPnGYGrvm0_000100,playing banjo,0.0125,0.1625,0.9093749999999999,0.953125
StmGbhL9dgQ_000064,dog baying,0.53125,0.334375,0.94375,0.640625
_bAVmK7n0fs_000130,"male speech, man speaking",0.43125,0.084375,0.659375,0.365625
QJDLZ53UsLk_000320,car passing by,0.334375,0.340625,0.565625,0.6312500000000001
LaUs2LAnO1w_000123,playing castanets,0.196875,0.45,0.409375,0.7562500000000001
gpO6rllg_84_000000,playing congas,0.43125,0.584375,0.971875,0.9875
R6hwadNOJcg_000052,playing oboe,0.81875,0.496875,0.8624999999999999,0.50625
7j8DS1YoQwQ_000169,tap dancing,0.184375,0.7625,0.25312500000000004,0.8937499999999999
0F04c_rY4aw_000000,dog howling,0.365625,0.0875,0.99375,0.978125
mxH5Ueh1fYo_000536,"playing steel guitar, slide guitar",0.0,0.29375,0.9875,0.9906250000000001
hUcuXIvDN2E_000030,playing bass guitar,0.0,0.571875,0.840625,0.89375
Rj8hpFBBSi0_000092,snake rattling,0.0,0.409375,0.365625,0.9875
nfdEqi5YMjk_000210,playing drum kit,0,0.459375,0.5,0.984375
A58nnmnhfUo_000001,chicken crowing,0.25,0.175,0.634375,0.6781250000000001
RrZHOh77F3Q_000042,child singing,0.434375,0.321875,0.525,0.49375
D9ag3OB7E4k_000000,snake hissing,0.26875,0.309375,0.721875,0.509375
2wGvpfAkly0_000030,child singing,0.253125,0.184375,0.428125,0.43125
8B3FjLzkdPA_000020,playing clarinet,0.540625,0.228125,0.684375,0.575
mhZMQF-y8n0_000097,playing snare drum,0.3875,0.01875,0.746875,0.71875
PEABLpVs3gg_000010,church bell ringing,0.26875,0.0625,0.5,0.43125
SHkCnBJoZkc_000010,magpie calling,0.34375,0.21875,0.596875,0.771875
ZnZtPgz8Sfw_000030,playing zither,0.19375,0.640625,0.9874999999999999,0.990625
AMLvdc8Dbq4_000170,playing clarinet,0.44375,0.31875,0.596875,0.903125
wmQyktOSKv4_000030,people whispering,0.303125,0.0,0.95,0.65
Qsd19T8rN_8_000190,"pigeon, dove cooing",0.015625,0.221875,0.590625,0.9781249999999999
uWUAuCEknZ8_000067,disc scratching,0.2125,0.478125,0.88125,0.8875
H6c8ZDrdUaM_000030,fire truck siren,0.109375,0.0375,0.984375,0.9874999999999999
VAqgpoyD2jc_000030,playing banjo,0.19375,0.1625,0.9,0.865625
KUoMl-m6w-o_000026,people burping,0.121875,0.14375,0.646875,0.690625
7wJc_LpV8E4_000012,coyote howling,0.221875,0.203125,0.653125,0.8375
cG6OF9vcGPE_000081,people humming,0.7625,0.078125,0.890625,0.371875
pP0fJ64QFHE_000430,people sobbing,0.175,0.3375,0.384375,0.821875
RzGho0_J5lM_000060,cap gun shooting,0.2625,0.378125,0.528125,0.559375
jkvXuu8XltI_000080,helicopter,0.0,0.265625,0.825,0.98125
1HUCwslugK8_000283,playing glockenspiel,0.103125,0.74375,0.978125,0.99375
AHIiNsAzgKo_000024,eagle screaming,0.459375,0.334375,0.584375,0.684375
0eA2QcSRgh0_000063,dog baying,0.509375,0.44375,0.99375,0.8843749999999999
jejadhR_m9w_000030,playing hammond organ,0.0625,0.025,0.9125,0.9375
dLZEZTNhFwM_000032,bull bellowing,0.025,0.11875,0.925,0.99375
0Rqa18lmDtw_000153,driving motorcycle,0.04375,0.84375,0.8156249999999999,0.98125
OLaCHe5fCtY_000275,tractor digging,0.040625,0.14375,0.90625,0.784375
IVJkeUVwUaY_000145,playing erhu,0.453125,0.653125,0.746875,0.953125
Ydz4uQX5_ow_000023,people booing,0.003125,0.178125,0.9875,0.984375
-7sg--aJdrc_000049,gibbon howling,0.4375,0.003125,0.91875,0.796875
qAQuljp-atA_000030,driving motorcycle,0.115625,0.390625,0.6875,0.8625
3ypSlMWAZeo_000239,people marching,0.0,0.265625,0.878125,0.99375
ro_xNfE2_8Q_000219,parrot talking,0.134375,0.20625,0.7312500000000001,0.784375
4JTxc-TKxPo_000092,people slurping,0.175,0.025,0.615625,0.5281250000000001
qDXFW2kemrE_000310,people sneezing,0.18125,0.36875,0.33125,0.5843750000000001
7T5uQKw-DOg_000338,fox barking,0.034375,0.0375,0.971875,0.975
mlpF226Gvlo_000000,cat purring,0.10625,0.0,0.8531249999999999,0.99375
D05-MrPXqjw_000030,fire truck siren,0.0,0.1625,0.81875,0.99375
3otUlQ4wvLY_000030,male singing,0.3625,0.0625,0.478125,0.29375
ff7CHJ9kvnk_000003,playing djembe,0.2,0.503125,0.49375,0.9375
88OXNd0yTMI_000040,"railroad car, train wagon",0.015625,0.309375,0.73125,0.95625
MW0ZTvRCS1o_000220,"male speech, man speaking",0.365625,0.028125,0.54375,0.26875
0n-Z2AQCRnU_000385,people eating noodle,0.2875,0.096875,0.66875,0.65625
F-bjopMLAo4_000090,barn swallow calling,0.7375,0.3,0.78125,0.44375
G7Fr50rWppo_000040,train wheels squealing,0.009375,0.196875,0.99375,0.771875
gx7Ylk3LVaU_000020,ocean burbling,0.0,0.54375,0.978125,0.9874999999999999
ZAgmaBqrdEM_000017,gibbon howling,0.525,0.25625,0.83125,0.6656249999999999
gMDf19Ad_qA_000058,people belly laughing,0.359375,0.3,0.725,0.909375
2LRhkMH48_Q_000030,"motorboat, speedboat acceleration",0.071875,0.1875,0.990625,0.759375
KjGMB5wI-YE_000000,ocean burbling,0.0,0.11875,0.99375,0.94375
EM2O8RPZcuk_000000,"cattle, bovinae cowbell",0.453125,0.125,0.765625,0.94375
WFgIargH3-4_000039,dog baying,0.584375,0.440625,0.746875,0.675
TauSQlIbIME_000030,people belly laughing,0.709375,0.109375,0.925,0.496875
bpxK2ub-qCs_000030,"motorboat, speedboat acceleration",0.01875,0.390625,0.984375,0.99375
CT7CrLxIuQI_000030,people belly laughing,0.33125,0.009375,0.684375,0.675
EJPTTiY0zxI_000308,opening or closing car electric windows,0.00625,0.0,0.96875,0.69375
yzvEwiMw7Hk_000135,playing erhu,0.48125,0.703125,0.7562500000000001,0.971875
yuQhlkeLh5U_000051,playing timbales,0.2625,0.271875,0.759375,0.98125
KuOnJLFsdsA_000000,playing bugle,0.15,0.278125,0.96875,0.9125000000000001
PRriMdEO23I_000179,playing shofar,0.421875,0.240625,0.7,0.446875
Bw_fNvTp6jg_000030,"engine accelerating, revving, vroom",0.2375,0.26875,0.9937499999999999,0.971875
ddeSMfFLYTI_000420,telephone bell ringing,0.075,0.028125,0.778125,0.98125
_fprJMwmYoU_000221,cuckoo bird calling,0.053125,0.0,0.921875,1.0
ZqFhbOL1WPA_000230,playing bassoon,0.075,0.2125,0.6499999999999999,0.85
o4SLkvEa8Mk_000184,popping popcorn,0.128125,0.225,0.796875,0.990625
TeweFm49s4M_000090,opening or closing drawers,0.00625,0.2875,0.959375,1
xbD2eVjgebU_000001,bull bellowing,0.4,0.340625,0.7875000000000001,0.9624999999999999
J66wMnYRl7s_000306,"electric shaver, electric razor shaving",0.009375,0.0125,0.99375,0.9781249999999999
aKdPOb-VW7g_000437,"electric shaver, electric razor shaving",0.4375,0.015625,0.728125,0.98125
534-Tg2cSto_000030,child singing,0.515625,0.1125,0.746875,0.440625
5hLkSi3BcWA_000021,cat growling,0.0375,0.36875,0.646875,0.9656250000000001
0FEd3Pd-ksw_000397,car engine starting,0.25625,0,0.80625,0.99375
gMBz6lX9HNQ_000202,"electric shaver, electric razor shaving",0.334375,0.003125,0.6875,0.9875
W1imZelV1h4_000017,pheasant crowing,0.003125,0.20625,0.41562499999999997,0.765625
1mkIuq3rjUg_000019,playing guiro,0.3375,0.346875,0.5875,0.7906249999999999
XHukxF8iWE0_000400,waterfall burbling,0.090625,0.15,0.528125,0.51875
aZNrJFxR9HU_000013,cat hissing,0.365625,0.365625,0.725,0.915625
GhEPMDQZ174_000030,playing harpsichord,0.328125,0.109375,0.615625,0.40625
0teMcpgy9Jo_000058,pheasant crowing,0.209375,0.26875,0.6625,0.621875
4tHvsHkl8L0_000027,snake hissing,0.278125,0.0,0.68125,0.71875
aKiYt30HO0k_000004,pheasant crowing,0.24375,0.5,0.9625,0.921875
4kGozLe1X_Q_000073,playing djembe,0.371875,0.59375,0.66875,0.95
T7fsXVDXFQo_000300,playing erhu,0.46875,0.715625,0.71875,0.9468749999999999
rNyJbdv2KF4_000060,airplane,0.115625,0.24375,0.975,0.771875
auC_LgwFF8g_000030,"female speech, woman speaking",0.0,0.109375,0.134375,0.3875
EPzNwL4OVYI_000263,playing congas,0.38125,0.59375,0.703125,0.9125
uPUk0gCy-OA_000084,children shouting,0.215625,0.3125,0.296875,0.44375
8d6SwUPTyOQ_000030,"subway, metro, underground",0.00625,0.240625,0.990625,0.990625
